INDEX,LATITUDE,LONGITUDE,FL_hPa,TIME,MERGED,FL
1126,38.0,-10.0,350,2018-06-23 06:00:00,0.0846887272070111,260
1127,38.0,-8.0,350,2018-06-23 06:00:00,0.0848388907681858,260
1128,38.0,-6.0,350,2018-06-23 06:00:00,0.0847007479119788,260
1129,38.0,-4.0,350,2018-06-23 06:00:00,0.0843145626358518,260
1130,38.0,-2.0,350,2018-06-23 06:00:00,0.084209717043703,260
1131,38.0,0.0,350,2018-06-23 06:00:00,0.0843950601947132,260
1132,38.0,2.0,350,2018-06-23 06:00:00,0.0848140638894874,260
1133,38.0,4.0,350,2018-06-23 06:00:00,0.0849421841664279,260
1134,38.0,6.0,350,2018-06-23 06:00:00,0.0851316026589835,260
1135,38.0,8.0,350,2018-06-23 06:00:00,0.0858900959444566,260
1136,38.0,10.0,350,2018-06-23 06:00:00,0.0863399688165995,260
1137,38.0,12.0,350,2018-06-23 06:00:00,0.0863332268569241,260
1138,38.0,14.0,350,2018-06-23 06:00:00,0.0860512327888502,260
1139,38.0,16.0,350,2018-06-23 06:00:00,0.0859174746773671,260
1140,38.0,18.0,350,2018-06-23 06:00:00,0.0861079571343096,260
1141,38.0,20.0,350,2018-06-23 06:00:00,0.085823541595619,260
1142,38.0,22.0,350,2018-06-23 06:00:00,0.0848051595967281,260
1143,38.0,24.0,350,2018-06-23 06:00:00,0.0844131556691559,260
1144,38.0,26.0,350,2018-06-23 06:00:00,0.0847348093655537,260
1145,38.0,28.0,350,2018-06-23 06:00:00,0.0852471758825483,260
1146,38.0,30.0,350,2018-06-23 06:00:00,0.0856121978127549,260
1147,38.0,-30.0,400,2018-06-23 06:00:00,0.0917557977482623,280
1148,38.0,-28.0,400,2018-06-23 06:00:00,0.0913790000810641,280
1149,38.0,-26.0,400,2018-06-23 06:00:00,0.0908714038222699,280
1150,38.0,-24.0,400,2018-06-23 06:00:00,0.0904273356348119,280
1151,38.0,-22.0,400,2018-06-23 06:00:00,0.0895398672490518,280
1152,38.0,-20.0,400,2018-06-23 06:00:00,0.0887850376993567,280
1153,38.0,-18.0,400,2018-06-23 06:00:00,0.0882065691549797,280
1154,38.0,-16.0,400,2018-06-23 06:00:00,0.0885156641468434,280
1155,38.0,-14.0,400,2018-06-23 06:00:00,0.0899957556436797,280
1156,38.0,-12.0,400,2018-06-23 06:00:00,0.0911454970484469,280
1157,38.0,-10.0,400,2018-06-23 06:00:00,0.0916216587693292,280
1158,38.0,-8.0,400,2018-06-23 06:00:00,0.0916839904759995,280
1159,38.0,-6.0,400,2018-06-23 06:00:00,0.0911477357834113,280
1160,38.0,-4.0,400,2018-06-23 06:00:00,0.0905076448719573,280
1161,38.0,-2.0,400,2018-06-23 06:00:00,0.0904925165388177,280
1162,38.0,0.0,400,2018-06-23 06:00:00,0.090902731968168,280
1163,38.0,2.0,400,2018-06-23 06:00:00,0.0917495535006574,280
1164,38.0,4.0,400,2018-06-23 06:00:00,0.0919269741674352,280
1165,38.0,6.0,400,2018-06-23 06:00:00,0.0919596391199753,280
1166,38.0,8.0,400,2018-06-23 06:00:00,0.092210553787657,280
1167,38.0,10.0,400,2018-06-23 06:00:00,0.0926458194783517,280
1168,38.0,12.0,400,2018-06-23 06:00:00,0.0930356644938367,280
1169,38.0,14.0,400,2018-06-23 06:00:00,0.0929373985343769,280
1170,38.0,16.0,400,2018-06-23 06:00:00,0.0926622723220609,280
1171,38.0,18.0,400,2018-06-23 06:00:00,0.0926181600466507,280
1172,38.0,20.0,400,2018-06-23 06:00:00,0.0920477151707073,280
1173,38.0,22.0,400,2018-06-23 06:00:00,0.0913453939230635,280
1174,38.0,24.0,400,2018-06-23 06:00:00,0.0911881180145092,280
1175,38.0,26.0,400,2018-06-23 06:00:00,0.0915610668746852,280
1176,38.0,28.0,400,2018-06-23 06:00:00,0.0921344572373313,280
1177,38.0,30.0,400,2018-06-23 06:00:00,0.0925671095951971,280
1178,38.0,-30.0,450,2018-06-23 06:00:00,0.0996985878739467,300
1179,38.0,-28.0,450,2018-06-23 06:00:00,0.099400013247637,300
1180,38.0,-26.0,450,2018-06-23 06:00:00,0.0987469365963802,300
1181,38.0,-24.0,450,2018-06-23 06:00:00,0.0980739459045632,300
1182,38.0,-22.0,450,2018-06-23 06:00:00,0.0974544900289611,300
1183,38.0,-20.0,450,2018-06-23 06:00:00,0.0964586729646441,300
1184,38.0,-18.0,450,2018-06-23 06:00:00,0.0952107283692008,300
1185,38.0,-16.0,450,2018-06-23 06:00:00,0.0950276583004935,300
1186,38.0,-14.0,450,2018-06-23 06:00:00,0.097356681586555,300
1187,38.0,-12.0,450,2018-06-23 06:00:00,0.0992092328045884,300
1188,38.0,-10.0,450,2018-06-23 06:00:00,0.1004188968440233,300
1189,38.0,-8.0,450,2018-06-23 06:00:00,0.1003166332534968,300
1190,38.0,-6.0,450,2018-06-23 06:00:00,0.0991140577508202,300
1191,38.0,-4.0,450,2018-06-23 06:00:00,0.0980749617424524,300
1192,38.0,-2.0,450,2018-06-23 06:00:00,0.0982425437633207,300
1193,38.0,0.0,450,2018-06-23 06:00:00,0.0990038341172483,300
1194,38.0,2.0,450,2018-06-23 06:00:00,0.0999868461913259,300
1195,38.0,4.0,450,2018-06-23 06:00:00,0.1004235353956984,300
1196,38.0,6.0,450,2018-06-23 06:00:00,0.1002665244237865,300
1197,38.0,8.0,450,2018-06-23 06:00:00,0.1002357638327889,300
1198,38.0,10.0,450,2018-06-23 06:00:00,0.100498809267883,300
1199,38.0,12.0,450,2018-06-23 06:00:00,0.1006989200273651,300
1200,38.0,14.0,450,2018-06-23 06:00:00,0.1010278937237937,300
1201,38.0,16.0,450,2018-06-23 06:00:00,0.101153408983143,300
1202,38.0,18.0,450,2018-06-23 06:00:00,0.1005706678462697,300
1203,38.0,20.0,450,2018-06-23 06:00:00,0.0996991429956403,300
1204,38.0,22.0,450,2018-06-23 06:00:00,0.0994723756573991,300
1205,38.0,24.0,450,2018-06-23 06:00:00,0.099604911918096,300
1206,38.0,26.0,450,2018-06-23 06:00:00,0.1000047830720121,300
1207,38.0,28.0,450,2018-06-23 06:00:00,0.1006029260258058,300
1208,38.0,30.0,450,2018-06-23 06:00:00,0.1010524370929245,300
1209,38.0,-30.0,500,2018-06-23 06:00:00,0.1085726680050708,320
1210,38.0,-28.0,500,2018-06-23 06:00:00,0.1077592129939329,320
1211,38.0,-26.0,500,2018-06-23 06:00:00,0.1070295525288886,320
1212,38.0,-24.0,500,2018-06-23 06:00:00,0.1064763508541189,320
1213,38.0,-22.0,500,2018-06-23 06:00:00,0.1062487443176294,320
1214,38.0,-20.0,500,2018-06-23 06:00:00,0.1049386990450226,320
1215,38.0,-18.0,500,2018-06-23 06:00:00,0.1035683299134877,320
1216,38.0,-16.0,500,2018-06-23 06:00:00,0.1032045497432549,320
1217,38.0,-14.0,500,2018-06-23 06:00:00,0.1057240901065284,320
1218,38.0,-12.0,500,2018-06-23 06:00:00,0.1083283004576163,320
1219,38.0,-10.0,500,2018-06-23 06:00:00,0.1100047560460757,320
1220,38.0,-8.0,500,2018-06-23 06:00:00,0.1094827682381277,320
1221,38.0,-6.0,500,2018-06-23 06:00:00,0.1074616908253726,320
1222,38.0,-4.0,500,2018-06-23 06:00:00,0.1066223387384605,320
1223,38.0,-2.0,500,2018-06-23 06:00:00,0.1069327320761138,320
1224,38.0,0.0,500,2018-06-23 06:00:00,0.1080072171946929,320
1225,38.0,2.0,500,2018-06-23 06:00:00,0.1093097315336017,320
1226,38.0,4.0,500,2018-06-23 06:00:00,0.1100078250080914,320
1227,38.0,6.0,500,2018-06-23 06:00:00,0.1099125470656546,320
1228,38.0,8.0,500,2018-06-23 06:00:00,0.1095563834576794,320
1229,38.0,10.0,500,2018-06-23 06:00:00,0.1094609618579636,320
1230,38.0,12.0,500,2018-06-23 06:00:00,0.1094782615654506,320
1231,38.0,14.0,500,2018-06-23 06:00:00,0.1100277033814155,320
1232,38.0,16.0,500,2018-06-23 06:00:00,0.1100779511762152,320
1233,38.0,18.0,500,2018-06-23 06:00:00,0.1088670560148966,320
1234,38.0,20.0,500,2018-06-23 06:00:00,0.1081860214322935,320
1235,38.0,22.0,500,2018-06-23 06:00:00,0.1084379303545839,320
1236,38.0,24.0,500,2018-06-23 06:00:00,0.1087249497111621,320
1237,38.0,26.0,500,2018-06-23 06:00:00,0.1090605886593864,320
1238,38.0,28.0,500,2018-06-23 06:00:00,0.1098293809065891,320
1239,38.0,30.0,500,2018-06-23 06:00:00,0.1104011615606563,320
1240,38.0,-30.0,550,2018-06-23 06:00:00,0.1175737641645561,340
1241,38.0,-28.0,550,2018-06-23 06:00:00,0.1166049100286569,340
1242,38.0,-26.0,550,2018-06-23 06:00:00,0.1157919069024813,340
1243,38.0,-24.0,550,2018-06-23 06:00:00,0.1154185634045728,340
1244,38.0,-22.0,550,2018-06-23 06:00:00,0.1150909588228421,340
1245,38.0,-20.0,550,2018-06-23 06:00:00,0.1136438038568075,340
1246,38.0,-18.0,550,2018-06-23 06:00:00,0.1125118092474201,340
1247,38.0,-16.0,550,2018-06-23 06:00:00,0.1127464028114264,340
1248,38.0,-14.0,550,2018-06-23 06:00:00,0.1154388575503889,340
1249,38.0,-12.0,550,2018-06-23 06:00:00,0.1179283417750982,340
1250,38.0,-10.0,550,2018-06-23 06:00:00,0.1194728801177403,340
1251,38.0,-8.0,550,2018-06-23 06:00:00,0.1190271888240309,340
1252,38.0,-6.0,550,2018-06-23 06:00:00,0.1173757625978857,340
1253,38.0,-4.0,550,2018-06-23 06:00:00,0.1172816615276337,340
1254,38.0,-2.0,550,2018-06-23 06:00:00,0.1173329762912293,340
1255,38.0,0.0,550,2018-06-23 06:00:00,0.1177684953707121,340
1256,38.0,2.0,550,2018-06-23 06:00:00,0.1193511164702627,340
1257,38.0,4.0,550,2018-06-23 06:00:00,0.1205821401022251,340
1258,38.0,6.0,550,2018-06-23 06:00:00,0.1208303694647222,340
1259,38.0,8.0,550,2018-06-23 06:00:00,0.120637520722308,340
1260,38.0,10.0,550,2018-06-23 06:00:00,0.120138988288271,340
1261,38.0,12.0,550,2018-06-23 06:00:00,0.1193031815925226,340
1262,38.0,14.0,550,2018-06-23 06:00:00,0.1192805570412458,340
1263,38.0,16.0,550,2018-06-23 06:00:00,0.1190895187022112,340
1264,38.0,18.0,550,2018-06-23 06:00:00,0.117949034270311,340
1265,38.0,20.0,550,2018-06-23 06:00:00,0.1176456779190586,340
1266,38.0,22.0,550,2018-06-23 06:00:00,0.1177240362012254,340
1267,38.0,24.0,550,2018-06-23 06:00:00,0.1179736142018392,340
1268,38.0,26.0,550,2018-06-23 06:00:00,0.1182050926228481,340
1269,38.0,28.0,550,2018-06-23 06:00:00,0.1190387758706776,340
1270,38.0,30.0,550,2018-06-23 06:00:00,0.1199874791104815,340
1271,38.0,-30.0,600,2018-06-23 06:00:00,0.1268984294400816,360
1272,38.0,-28.0,600,2018-06-23 06:00:00,0.1260290885966862,360
1273,38.0,-26.0,600,2018-06-23 06:00:00,0.1254722722483027,360
1274,38.0,-24.0,600,2018-06-23 06:00:00,0.1252229329847044,360
1275,38.0,-22.0,600,2018-06-23 06:00:00,0.1239260991140814,360
1276,38.0,-20.0,600,2018-06-23 06:00:00,0.1224196798956736,360
1277,38.0,-18.0,600,2018-06-23 06:00:00,0.1221255332106675,360
1278,38.0,-16.0,600,2018-06-23 06:00:00,0.1225374669084727,360
1279,38.0,-14.0,600,2018-06-23 06:00:00,0.125444563118231,360
1280,38.0,-12.0,600,2018-06-23 06:00:00,0.128007661888203,360
1281,38.0,-10.0,600,2018-06-23 06:00:00,0.1290927180498769,360
1282,38.0,-8.0,600,2018-06-23 06:00:00,0.1291851928942212,360
1283,38.0,-6.0,600,2018-06-23 06:00:00,0.1289799600164266,360
1284,38.0,-4.0,600,2018-06-23 06:00:00,0.1296104745402614,360
1285,38.0,-2.0,600,2018-06-23 06:00:00,0.1292155847648988,360
1286,38.0,0.0,600,2018-06-23 06:00:00,0.1288276446624766,360
1287,38.0,2.0,600,2018-06-23 06:00:00,0.1296617841020243,360
1288,38.0,4.0,600,2018-06-23 06:00:00,0.1311445227293036,360
1289,38.0,6.0,600,2018-06-23 06:00:00,0.1318751710864178,360
1290,38.0,8.0,600,2018-06-23 06:00:00,0.1322009937447781,360
1291,38.0,10.0,600,2018-06-23 06:00:00,0.1318142063923298,360
1292,38.0,12.0,600,2018-06-23 06:00:00,0.1305343063518045,360
1293,38.0,14.0,600,2018-06-23 06:00:00,0.1291125400266293,360
1294,38.0,16.0,600,2018-06-23 06:00:00,0.1283321863158007,360
1295,38.0,18.0,600,2018-06-23 06:00:00,0.127564238025291,360
1296,38.0,20.0,600,2018-06-23 06:00:00,0.1267618505699537,360
1297,38.0,22.0,600,2018-06-23 06:00:00,0.1271592543883841,360
1298,38.0,24.0,600,2018-06-23 06:00:00,0.1270108740364267,360
1299,38.0,26.0,600,2018-06-23 06:00:00,0.1268593247387862,360
1300,38.0,28.0,600,2018-06-23 06:00:00,0.1278825415657919,360
1301,38.0,30.0,600,2018-06-23 06:00:00,0.1292285255611504,360
1302,40.0,-30.0,100,2018-06-23 06:00:00,0.1132579493446408,100
1303,40.0,-28.0,100,2018-06-23 06:00:00,0.1121450169678367,100
1304,40.0,-26.0,100,2018-06-23 06:00:00,0.1123379376171817,100
1305,40.0,-24.0,100,2018-06-23 06:00:00,0.1117386799365536,100
1306,40.0,-22.0,100,2018-06-23 06:00:00,0.1113722386839407,100
1307,40.0,-20.0,100,2018-06-23 06:00:00,0.1115563114454499,100
1308,40.0,-18.0,100,2018-06-23 06:00:00,0.1118409242717173,100
1309,40.0,-16.0,100,2018-06-23 06:00:00,0.1124131853153366,100
1310,40.0,-14.0,100,2018-06-23 06:00:00,0.1130782145718401,100
1311,40.0,-12.0,100,2018-06-23 06:00:00,0.1136901766603064,100
1312,40.0,-10.0,100,2018-06-23 06:00:00,0.1142885266793339,100
1313,40.0,-8.0,100,2018-06-23 06:00:00,0.1148665420016393,100
1314,40.0,-6.0,100,2018-06-23 06:00:00,0.1152076605260578,100
1315,40.0,-4.0,100,2018-06-23 06:00:00,0.1153701502464943,100
1316,40.0,-2.0,100,2018-06-23 06:00:00,0.1154716959476633,100
1317,40.0,0.0,100,2018-06-23 06:00:00,0.1153866264389208,100
1318,40.0,2.0,100,2018-06-23 06:00:00,0.1152979996349321,100
1319,40.0,4.0,100,2018-06-23 06:00:00,0.1155057840798284,100
1320,40.0,6.0,100,2018-06-23 06:00:00,0.1155916448413493,100
1321,40.0,8.0,100,2018-06-23 06:00:00,0.1152103065899678,100
1322,40.0,10.0,100,2018-06-23 06:00:00,0.1146876039911259,100
1323,40.0,12.0,100,2018-06-23 06:00:00,0.1140316822262658,100
1324,40.0,14.0,100,2018-06-23 06:00:00,0.1130279488755582,100
1325,40.0,16.0,100,2018-06-23 06:00:00,0.1124892502803458,100
1326,40.0,18.0,100,2018-06-23 06:00:00,0.1113739929647976,100
1327,40.0,20.0,100,2018-06-23 06:00:00,0.110565872032023,100
1328,40.0,22.0,100,2018-06-23 06:00:00,0.1110235030651754,100
1329,40.0,24.0,100,2018-06-23 06:00:00,0.1117001157112948,100
1330,40.0,26.0,100,2018-06-23 06:00:00,0.1124645187957853,100
1331,40.0,28.0,100,2018-06-23 06:00:00,0.1132689443307581,100
1332,40.0,30.0,100,2018-06-23 06:00:00,0.1140727626400761,100
1333,40.0,-30.0,125,2018-06-23 06:00:00,0.1058768656010981,120
1334,40.0,-28.0,125,2018-06-23 06:00:00,0.1041031869883975,120
1335,40.0,-26.0,125,2018-06-23 06:00:00,0.1032718169203942,120
1336,40.0,-24.0,125,2018-06-23 06:00:00,0.1027313292204288,120
1337,40.0,-22.0,125,2018-06-23 06:00:00,0.1018595921729859,120
1338,40.0,-20.0,125,2018-06-23 06:00:00,0.1011124002286419,120
1339,40.0,-18.0,125,2018-06-23 06:00:00,0.1009404519508821,120
1340,40.0,-16.0,125,2018-06-23 06:00:00,0.1012229005225884,120
1341,40.0,-14.0,125,2018-06-23 06:00:00,0.1016117866392974,120
1342,40.0,-12.0,125,2018-06-23 06:00:00,0.1020726352020455,120
1343,40.0,-10.0,125,2018-06-23 06:00:00,0.1026628614450342,120
1344,40.0,-8.0,125,2018-06-23 06:00:00,0.1032743225937431,120
1345,40.0,-6.0,125,2018-06-23 06:00:00,0.1038294740027983,120
1346,40.0,-4.0,125,2018-06-23 06:00:00,0.1042723284658871,120
1347,40.0,-2.0,125,2018-06-23 06:00:00,0.1046100648458876,120
1348,40.0,0.0,125,2018-06-23 06:00:00,0.1048815367058397,120
1349,40.0,2.0,125,2018-06-23 06:00:00,0.105150593541299,120
1350,40.0,4.0,125,2018-06-23 06:00:00,0.1054501863414792,120
1351,40.0,6.0,125,2018-06-23 06:00:00,0.105541977068991,120
1352,40.0,8.0,125,2018-06-23 06:00:00,0.1054545708767488,120
1353,40.0,10.0,125,2018-06-23 06:00:00,0.1053393938149318,120
1354,40.0,12.0,125,2018-06-23 06:00:00,0.1054288227182606,120
1355,40.0,14.0,125,2018-06-23 06:00:00,0.1050620672165598,120
1356,40.0,16.0,125,2018-06-23 06:00:00,0.1042465209200217,120
1357,40.0,18.0,125,2018-06-23 06:00:00,0.1033532757273113,120
1358,40.0,20.0,125,2018-06-23 06:00:00,0.1029999038943768,120
1359,40.0,22.0,125,2018-06-23 06:00:00,0.1026423490809829,120
1360,40.0,24.0,125,2018-06-23 06:00:00,0.102643384838834,120
1361,40.0,26.0,125,2018-06-23 06:00:00,0.1027685661619321,120
1362,40.0,28.0,125,2018-06-23 06:00:00,0.1027210878098446,120
1363,40.0,30.0,125,2018-06-23 06:00:00,0.1031198580342461,120
1364,40.0,-30.0,150,2018-06-23 06:00:00,0.0999553989914064,140
1365,40.0,-28.0,150,2018-06-23 06:00:00,0.0987710078626007,140
1366,40.0,-26.0,150,2018-06-23 06:00:00,0.0977601171250273,140
1367,40.0,-24.0,150,2018-06-23 06:00:00,0.0963961561649271,140
1368,40.0,-22.0,150,2018-06-23 06:00:00,0.0955600253645745,140
1369,40.0,-20.0,150,2018-06-23 06:00:00,0.0948709797179303,140
1370,40.0,-18.0,150,2018-06-23 06:00:00,0.0946024594302737,140
1371,40.0,-16.0,150,2018-06-23 06:00:00,0.0947279536622503,140
1372,40.0,-14.0,150,2018-06-23 06:00:00,0.0950599064308816,140
1373,40.0,-12.0,150,2018-06-23 06:00:00,0.0954928428507499,140
1374,40.0,-10.0,150,2018-06-23 06:00:00,0.0960113014334968,140
1375,40.0,-8.0,150,2018-06-23 06:00:00,0.0965048452885057,140
1376,40.0,-6.0,150,2018-06-23 06:00:00,0.0968374379735879,140
1377,40.0,-4.0,150,2018-06-23 06:00:00,0.0972336279525374,140
1378,40.0,-2.0,150,2018-06-23 06:00:00,0.0977283671600248,140
1379,40.0,0.0,150,2018-06-23 06:00:00,0.0983442360341391,140
1380,40.0,2.0,150,2018-06-23 06:00:00,0.0989224412797982,140
1381,40.0,4.0,150,2018-06-23 06:00:00,0.099285535399253,140
1382,40.0,6.0,150,2018-06-23 06:00:00,0.0995525442992555,140
1383,40.0,8.0,150,2018-06-23 06:00:00,0.0998545725576158,140
1384,40.0,10.0,150,2018-06-23 06:00:00,0.0996700198589039,140
1385,40.0,12.0,150,2018-06-23 06:00:00,0.0995108166130213,140
1386,40.0,14.0,150,2018-06-23 06:00:00,0.0997934405099767,140
1387,40.0,16.0,150,2018-06-23 06:00:00,0.099768300246435,140
1388,40.0,18.0,150,2018-06-23 06:00:00,0.0990470390141364,140
1389,40.0,20.0,150,2018-06-23 06:00:00,0.0981274330846447,140
1390,40.0,22.0,150,2018-06-23 06:00:00,0.0972987619506538,140
1391,40.0,24.0,150,2018-06-23 06:00:00,0.0964076468516658,140
1392,40.0,26.0,150,2018-06-23 06:00:00,0.0962824512588407,140
1393,40.0,28.0,150,2018-06-23 06:00:00,0.0964432089703724,140
1394,40.0,30.0,150,2018-06-23 06:00:00,0.0963304922068915,140
1395,40.0,-30.0,175,2018-06-23 06:00:00,0.0934622519837546,160
1396,40.0,-28.0,175,2018-06-23 06:00:00,0.0931731285586768,160
1397,40.0,-26.0,175,2018-06-23 06:00:00,0.0927409606631178,160
1398,40.0,-24.0,175,2018-06-23 06:00:00,0.0919324393436289,160
1399,40.0,-22.0,175,2018-06-23 06:00:00,0.0909987484281113,160
1400,40.0,-20.0,175,2018-06-23 06:00:00,0.0910780513580975,160
1401,40.0,-18.0,175,2018-06-23 06:00:00,0.0911250897378263,160
1402,40.0,-16.0,175,2018-06-23 06:00:00,0.0913543629558046,160
1403,40.0,-14.0,175,2018-06-23 06:00:00,0.0919753088106926,160
1404,40.0,-12.0,175,2018-06-23 06:00:00,0.0925629084693607,160
1405,40.0,-10.0,175,2018-06-23 06:00:00,0.0929087893796045,160
1406,40.0,-8.0,175,2018-06-23 06:00:00,0.0929461834816338,160
1407,40.0,-6.0,175,2018-06-23 06:00:00,0.0928374365275245,160
1408,40.0,-4.0,175,2018-06-23 06:00:00,0.0927202050913773,160
1409,40.0,-2.0,175,2018-06-23 06:00:00,0.0928096240821846,160
1410,40.0,0.0,175,2018-06-23 06:00:00,0.0931258754579254,160
1411,40.0,2.0,175,2018-06-23 06:00:00,0.0933926543920742,160
1412,40.0,4.0,175,2018-06-23 06:00:00,0.0935762817646861,160
1413,40.0,6.0,175,2018-06-23 06:00:00,0.0937110450092561,160
1414,40.0,8.0,175,2018-06-23 06:00:00,0.0937423957157582,160
1415,40.0,10.0,175,2018-06-23 06:00:00,0.0936412106059678,160
1416,40.0,12.0,175,2018-06-23 06:00:00,0.0935204441552341,160
1417,40.0,14.0,175,2018-06-23 06:00:00,0.0934905257596262,160
1418,40.0,16.0,175,2018-06-23 06:00:00,0.0934446983285903,160
1419,40.0,18.0,175,2018-06-23 06:00:00,0.0933041254193067,160
1420,40.0,20.0,175,2018-06-23 06:00:00,0.0932377704859451,160
1421,40.0,22.0,175,2018-06-23 06:00:00,0.0930061247269198,160
1422,40.0,24.0,175,2018-06-23 06:00:00,0.0926334343309871,160
1423,40.0,26.0,175,2018-06-23 06:00:00,0.0924324625600916,160
1424,40.0,28.0,175,2018-06-23 06:00:00,0.092187486993431,160
1425,40.0,30.0,175,2018-06-23 06:00:00,0.0918175246640231,160
1426,40.0,-30.0,200,2018-06-23 06:00:00,0.0878820560451144,180
1427,40.0,-28.0,200,2018-06-23 06:00:00,0.0881108236134594,180
1428,40.0,-26.0,200,2018-06-23 06:00:00,0.088013865967927,180
1429,40.0,-24.0,200,2018-06-23 06:00:00,0.0878714879585542,180
1430,40.0,-22.0,200,2018-06-23 06:00:00,0.0881978787640097,180
1431,40.0,-20.0,200,2018-06-23 06:00:00,0.0879884157632731,180
1432,40.0,-18.0,200,2018-06-23 06:00:00,0.0874668988890589,180
1433,40.0,-16.0,200,2018-06-23 06:00:00,0.087291927072916,180
1434,40.0,-14.0,200,2018-06-23 06:00:00,0.0876604640726074,180
1435,40.0,-12.0,200,2018-06-23 06:00:00,0.0881180956251604,180
1436,40.0,-10.0,200,2018-06-23 06:00:00,0.088311206475076,180
1437,40.0,-8.0,200,2018-06-23 06:00:00,0.0883842108323555,180
1438,40.0,-6.0,200,2018-06-23 06:00:00,0.0884566336728531,180
1439,40.0,-4.0,200,2018-06-23 06:00:00,0.088492781246706,180
1440,40.0,-2.0,200,2018-06-23 06:00:00,0.0883580015570591,180
1441,40.0,0.0,200,2018-06-23 06:00:00,0.0881177457803599,180
1442,40.0,2.0,200,2018-06-23 06:00:00,0.0879641169589307,180
1443,40.0,4.0,200,2018-06-23 06:00:00,0.0878428064970515,180
1444,40.0,6.0,200,2018-06-23 06:00:00,0.087692740813888,180
1445,40.0,8.0,200,2018-06-23 06:00:00,0.0875754286188583,180
1446,40.0,10.0,200,2018-06-23 06:00:00,0.0874809808763678,180
1447,40.0,12.0,200,2018-06-23 06:00:00,0.0873653156549621,180
1448,40.0,14.0,200,2018-06-23 06:00:00,0.0872863600155655,180
1449,40.0,16.0,200,2018-06-23 06:00:00,0.0872607625166085,180
1450,40.0,18.0,200,2018-06-23 06:00:00,0.0872425139403337,180
1451,40.0,20.0,200,2018-06-23 06:00:00,0.0873627312687218,180
1452,40.0,22.0,200,2018-06-23 06:00:00,0.0875366051496115,180
1453,40.0,24.0,200,2018-06-23 06:00:00,0.088377222409047,180
1454,40.0,26.0,200,2018-06-23 06:00:00,0.0888807314952785,180
1455,40.0,28.0,200,2018-06-23 06:00:00,0.0886617891246026,180
1456,40.0,30.0,200,2018-06-23 06:00:00,0.0882749632054736,180
1457,40.0,-30.0,225,2018-06-23 06:00:00,0.0841322998639974,200
1458,40.0,-28.0,225,2018-06-23 06:00:00,0.0840596776629793,200
1459,40.0,-26.0,225,2018-06-23 06:00:00,0.0838499707351176,200
1460,40.0,-24.0,225,2018-06-23 06:00:00,0.0842713527550388,200
1461,40.0,-22.0,225,2018-06-23 06:00:00,0.0848568215143546,200
1462,40.0,-20.0,225,2018-06-23 06:00:00,0.0851081285299843,200
1463,40.0,-18.0,225,2018-06-23 06:00:00,0.0848248090835218,200
1464,40.0,-16.0,225,2018-06-23 06:00:00,0.0842102572337982,200
1465,40.0,-14.0,225,2018-06-23 06:00:00,0.0839971644965763,200
1466,40.0,-12.0,225,2018-06-23 06:00:00,0.0841254530537557,200
1467,40.0,-10.0,225,2018-06-23 06:00:00,0.0842743285591851,200
1468,40.0,-8.0,225,2018-06-23 06:00:00,0.0844371261179914,200
1469,40.0,-6.0,225,2018-06-23 06:00:00,0.0845566998207712,200
1470,40.0,-4.0,225,2018-06-23 06:00:00,0.0846179703853345,200
1471,40.0,-2.0,225,2018-06-23 06:00:00,0.0844492207850291,200
1472,40.0,0.0,225,2018-06-23 06:00:00,0.0842022668948237,200
1473,40.0,2.0,225,2018-06-23 06:00:00,0.0840019435954458,200
1474,40.0,4.0,225,2018-06-23 06:00:00,0.0838507044278059,200
1475,40.0,6.0,225,2018-06-23 06:00:00,0.0837422871008709,200
1476,40.0,8.0,225,2018-06-23 06:00:00,0.0836571160398914,200
1477,40.0,10.0,225,2018-06-23 06:00:00,0.0836405335179453,200
1478,40.0,12.0,225,2018-06-23 06:00:00,0.0835817553780853,200
1479,40.0,14.0,225,2018-06-23 06:00:00,0.0835145887557339,200
1480,40.0,16.0,225,2018-06-23 06:00:00,0.0834717588526813,200
1481,40.0,18.0,225,2018-06-23 06:00:00,0.0834120163164458,200
1482,40.0,20.0,225,2018-06-23 06:00:00,0.0833748220291331,200
1483,40.0,22.0,225,2018-06-23 06:00:00,0.083322890912713,200
1484,40.0,24.0,225,2018-06-23 06:00:00,0.0836652880018389,200
1485,40.0,26.0,225,2018-06-23 06:00:00,0.083978123218182,200
1486,40.0,28.0,225,2018-06-23 06:00:00,0.0842855521102653,200
1487,40.0,30.0,225,2018-06-23 06:00:00,0.0844589467778267,200
1488,40.0,-30.0,250,2018-06-23 06:00:00,0.0819362188512044,220
1489,40.0,-28.0,250,2018-06-23 06:00:00,0.0816454589612169,220
1490,40.0,-26.0,250,2018-06-23 06:00:00,0.0812277927240803,220
1491,40.0,-24.0,250,2018-06-23 06:00:00,0.0813098201070641,220
1492,40.0,-22.0,250,2018-06-23 06:00:00,0.0822269410937962,220
1493,40.0,-20.0,250,2018-06-23 06:00:00,0.0827478506831987,220
1494,40.0,-18.0,250,2018-06-23 06:00:00,0.082479794903667,220
1495,40.0,-16.0,250,2018-06-23 06:00:00,0.0820922255030627,220
1496,40.0,-14.0,250,2018-06-23 06:00:00,0.0817563986643129,220
1497,40.0,-12.0,250,2018-06-23 06:00:00,0.0817104627596628,220
1498,40.0,-10.0,250,2018-06-23 06:00:00,0.0817341820630261,220
